"D_AM2"	"D_AM4"	"D_AM7"	"D_AM9"	"D_AM10"	"D_AM11"	"D_AM12"	"D_AM13"	"D_AM16"	"D_AM18"	"D_AM19"	"D_AM21"	"D_AM22"	"D_AM24"	"D_AM25"	"D_AM26"	"D_AM27"	"D_AM28"	"D_AM29"	"D_AM36"	"D_AM37"	"D_AM39"	"D_AM40"	"D_AM41"	"D_AM42"	"D_AM43"	"D_AM44"	"D_AM45"	"D_AM47"	"D_AM48"	"H_TT1"	"H_TT2"	"H_TT3"	"H_TT4"	"H_TT5"	"H_TT7"	"H_TT11"	"H_TT12"	"H_TT16"	"H_TT20"	"H_TT21"	"H_TT23"	"H_TT24"	"H_TT28"	"H_TT41"	"H_TT51"	"H_TT52"	"H_TT54"	"H_TT55"	"H_TT56"	"H_TT60"	"H_TT62"	"H_TT65"	"H_TT69"	"H_TT71"	"H_TT74"	"D_TT76"	"H_TT81"	"D_TT88"	"H_BP1"	"H_BP3"	"H_BP4"	"H_BP5"	"H_BP7"
"Clostridium cochlearium"	1.30837975603475e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72718215726622e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.69853183067898e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.70634676204554e-06	0	0	0	0	0	0	0	0	0
"Clostridium cellulovorans"	9.5154891347982e-06	0	0	1.04347100194086e-05	6.94611647070407e-06	0.00017146148921499	0	0	0	3.2524291580274e-06	0	0	0	0	0	0	0	2.60951390496881e-06	0	3.69013716910792e-06	1.72718215726622e-05	1.68817257850636e-06	0	0	0	0	0	0	0	0	0	0	1.24471652410974e-06	0	0	0	0	9.85555911572419e-07	0	0	0	0	8.76372984342136e-06	0	0	0	0	5.47580707312028e-05	0	0	0	0	4.11725446650058e-06	1.51389082168753e-05	4.33015481927287e-06	0	0	0	0	0	2.99532758849471e-06	0	0	0
"Clostridium cadaveris"	1.01102072057231e-05	9.92947918392258e-07	0	4.41468500821131e-06	4.84612777025865e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67733507686723e-06	5.73110443092881e-05	0	0	0	0	1.4268822360296e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.08568471963898e-06	0	0	0	0	0	0	0	2.00501052129271e-06	0	0	1.67011425967414e-06	0	9.5728642172296e-06	0	0	2.43571208584099e-06	0	0	0	0	0	3.32481362322912e-05	0	0	0
"Clostridium estertheticum"	6.54189878017376e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61754477441214e-06	0	0	0	0	1.96270699689343e-05	1.47715100619306e-06	0	0	0	2.25297195162569e-06	0	0	0	0	1.04565321956626e-05	4.17447835254676e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.23450893300115e-06	0	0	0	0	0	0	0	0	0	0	0
"Clostridium argentinense"	5.94718070924888e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.47497195291701e-05	0	0	0	0	3.37945792743853e-06	0	0	0	0	0	0	0	0	0	0	0	4.9277795578621e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.76415625310081e-06	0	3.51825079065921e-06	0	0	0	0	0	0	0	0	0
"Clostridium drakei"	5.94718070924888e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41314903776327e-05	0	0	0	0	4.50594390325138e-06	0	0	0	0	0	0	0	0	0	0	0	1.36882765496169e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sarcina sp. JB2"	0.000477558610952685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05463285833309e-05	0	0	4.69653821522826e-06	0.0105821310444506	0	3.3628088625299e-05	0	0	0.00180650800987853	0	0	0	0	1.04565321956626e-05	0	0	0	0	0	0	8.21296592977016e-07	0	0	0	0	0	0	5.99559473676716e-06	0	9.77442629130196e-06	1.29059425965798e-06	0	0	0	0	0.000470190460074366	0	0.000832472264005209	0	0	0	0	0	0	0	0	0
"Serpentinicella alkaliphila"	9.27760190642825e-05	1.98589583678452e-06	5.34512637004029e-06	1.80600750335917e-06	4.36151499323279e-06	1.35688948299632e-05	4.66088242019336e-06	0	0	0	2.6275587824313e-06	0	0	0	0	3.14105372929457e-06	0	2.26157871763964e-06	3.87194796927945e-06	4.36107119985481e-06	0.000908340798162278	2.53225886775953e-06	1.37569453467132e-05	0	0	0.000186621176659661	0	3.92904982276963e-06	1.38275783939742e-06	0	0	6.02980206478976e-06	0	0	4.7367660677026e-06	5.72075437681049e-05	2.23730747503072e-05	2.40913667273258e-06	0	0	1.17951605242713e-05	0	3.84374115939533e-06	9.23780701851626e-06	0	0	2.00501052129271e-06	2.39681791079339e-06	4.79034664672861e-06	3.57881627073029e-06	6.50973327181635e-06	8.12790358066664e-06	5.53770725744328e-05	1.07719154620075e-05	5.68332820029564e-05	0	0	0	0	1.2198577833495e-05	2.57598172610545e-05	0	0	5.7483399214917e-06
"Anaerostipes rhamnosivorans"	4.04408288228924e-05	0	0	4.01335000746483e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.68999151301952e-06	0	0	0	0	3.87178277897393e-06	0	2.62446526520221e-06	0	0	0	2.79487536311545e-05	0	0	0	0	0	0	0	0	0	0
"Blautia hansenii"	7.73133492202354e-06	0	1.68793464317062e-06	2.60867750485214e-06	2.98844545832617e-06	0	0	0	0	0	2.6275587824313e-06	0	0	2.56670217271339e-05	0	2.61754477441214e-06	4.60203429090801e-05	4.34918984161468e-06	0	6.70934030746894e-06	0	0	0	0	0	0	0	0	0	0	1.56847982934939e-05	0	0	0.00102831049167185	0	0	1.05650630765339e-05	0	3.41215197600823e-06	9.61062073010892e-05	5.11123622718423e-06	0	0	2.09390292419702e-05	0	0	0	0	0	2.14728976243818e-06	0	0	1.4204527909427e-05	0	0	0	0	4.18955125915966e-05	0	0	0	0	0	0
"Roseburia intestinalis"	1.96256963405213e-05	0	0	0	1.69614471959053e-06	1.11018230426972e-05	0	0	0	0	0	7.2697426276602e-05	0	0	0	0	0	6.95870374658349e-06	0	1.40896146456848e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03338232816467e-05	0	0	0	2.51864288512952e-05	0	2.81690607606641e-05	5.50440824465994e-06	0	2.13712008462381e-05	0	0	0	0	1.43809074647603e-05	0	2.67218281547862e-05	0.000163557048454386	3.64852560732147e-05	0	9.0251183600603e-06	0	1.05158552807996e-06	1.02595022720852e-05	0	0	0	0.000273173876070717	0	0	0
"[Ruminococcus] gnavus"	0.000570929348087892	0.00225001998307686	0.00419029775167106	0.00126801793485851	0.00144188454924429	0.00721865204954045	0.00246533263072816	0	0.00191476378020453	0	0.000918594550337983	0	0	0.00372428485260713	0	0	2.87627143181751e-05	0.001004140950632	0	0	0.00440117416983382	0	0	0	0.00723895692430871	0.0043647576609495	0	0.00195817798474803	0.00078718428428553	0	3.7904929209277e-05	5.10214020866826e-06	0.000471885864473605	0.000114740859946435	0.00519425872374154	0	1.67798060627304e-05	0.000774208921646334	0.000441408387441792	1.49130321674104e-05	0.000590544370248516	1.04199384032784e-05	0.00154841268865082	4.8652450297519e-05	0.000556091411835154	0	1.2781942073241e-05	0.000880185285086741	0.00352147962694313	0.00310951416376186	3.82446829719211e-05	0.00269810274862219	0	0.00204695507063174	0.00434558099581653	0.00037518234785164	0	0	0	0.000359858046088104	0.000685330952247589	0	0	0.00357897251648582
"[Ruminococcus] lactaris"	5.35246263832399e-06	0	0	0	1.29230073873564e-06	0	0	0	0	0	0	0	0	0	0	0	5.75254286363501e-05	1.91364353031046e-06	0	0	0	0	2.36925169860061e-05	0	0	0	0	0	0	0	0	0	6.91509180060969e-07	0	0	0	0	0	1.08568471963898e-06	0	0	0	0	0	0	0	3.15789157103602e-05	0	0	1.67011425967414e-06	0	0	0	0	0	0	0	0	0	0	3.83401931327322e-05	0	0	0
"Enterocloster bolteae"	4.16302649647421e-06	0	0	1.20400500223945e-06	1.21153194256466e-06	0.000115541195370293	0	0	3.09510808614183e-05	0	6.30614107783512e-06	0	0	0	0	7.32912536835399e-06	0	8.00250930857102e-06	4.13007783389808e-06	6.03840627672204e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.35724784606715e-05	0	0	0	1.91635871694637e-06	0	0	7.07709631456278e-06	2.6049846008196e-05	4.1973653460597e-05	0	0	0	2.65663894071284e-05	6.63734190681246e-05	0	3.74582769669771e-05	0.00020098801476733	1.86038681957481e-05	0	4.71635217525732e-05	2.70634676204554e-06	0	7.89192482468089e-06	0	0	2.81505642311424e-06	0.000271975745035319	0	6.20262119418898e-05	0
"Faecalibacterium prausnitzii"	3.03306216171693e-05	0	0	1.26420525235142e-05	1.01768683175432e-05	0	0	0	9.17069062560541e-06	6.91141196080823e-06	0	0	1.08834836755251e-05	0	0	0	4.12265571893843e-05	3.49674863265821e-05	0	0	0	0	0	0.000263491212336936	0	3.75495325270948e-06	0	4.83575362802416e-06	0	0	0	1.1131942273458e-05	0	0.000185909241432198	0	0	0	1.36882765496169e-06	6.20391268365133e-06	2.15410464640372e-05	1.2188332541747e-05	0	0	1.17012222234539e-05	0	0	8.09522997971932e-05	5.53111825567705e-06	0	2.67218281547862e-05	0	4.19038584603258e-05	0	0	0	5.84214182266646e-06	0	0	0	0	5.78098224579478e-05	0	0	0
"Ruminococcus bicirculans (ex Wegman et al. 2014)"	6.54189878017376e-06	1.82040451705247e-06	0	8.62870251604939e-06	1.29230073873564e-06	0	1.64501732477413e-06	0	0	0	0	0	4.87880302695952e-06	0	0	0	0	0	1.54877918771178e-06	0	0	0	8.40702215632476e-06	0	0	0	0	0	0	0	0	0	0	7.26207974344525e-06	6.71041859591201e-06	0	0	5.47531061984677e-07	2.17136943927796e-06	0	0	0	0	0	0	0	0	0	0	1.04978610608089e-05	0	1.10178248537926e-05	7.41105803970104e-06	1.51389082168753e-05	0	1.86948538325327e-06	0	0	0	0	0	0	7.37609006876528e-05	0
"Ruminococcus bovis"	4.7577445673991e-06	8.27456598660215e-07	0	0	0	1.52136093548073e-05	0	0	0	0	0	1.52430087354165e-05	0	0	0	0	9.58757143939169e-06	1.73967593664587e-06	0	3.69013716910792e-06	0	0	9.17129689780882e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5330869735571e-06	7.75489085456416e-07	0	9.04295640194133e-06	0	8.76372984342136e-06	0	0	0	0	1.8805802069302e-05	0	8.06426599671226e-05	1.62743331795409e-05	0	0	5.82265700649052e-06	0	0	0	0	0	0	7.78785173008624e-06	0	4.69387549830518e-05	0
"Fastidiosipila sanguinis"	1.01102072057231e-05	0	1.40661220264218e-06	2.62874425488946e-05	1.93845110810346e-06	0	0	0	0	0	0	0	1.37607264862961e-06	0	0	0	0	2.36595927383839e-05	0	0	9.42099358508845e-06	1.47715100619306e-06	0	0.00150764520743164	0	0	0	0	0	0	0	2.7829855683645e-06	1.24471652410974e-06	0	0	0	0	0.00211084175016333	0	2.98260643348208e-05	0	0	0	4.31097660864092e-06	0	0	3.25814209710065e-06	1.43809074647603e-05	0	9.54351005528078e-06	0	0.000142689862860592	7.61692076302607e-06	0	0	0	0	0	0	0	1.79719655309682e-06	0	0	0
"Dysosmobacter welbionis"	1.0704925276648e-05	0	0	0	4.52305258557474e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.70934030746894e-06	0	0	6.49633530261458e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91635871694637e-06	0	0	3.14537613980568e-05	0	3.4593670434558e-05	0	0	0	6.26565787903972e-06	1.19840895539669e-05	0	4.34229707515276e-05	0	0	0	1.77591038697961e-05	0	0	0	0	0	0	1.40780396659251e-05	0	0	0
"Solibaculum mannosilyticum"	6.54189878017376e-06	1.32393055785634e-06	5.06380392951185e-06	3.01001250559862e-06	6.4615036936782e-07	2.09701101917614e-05	2.02885470055475e-05	0	1.06991390632063e-05	0	5.78062932134886e-06	0	7.38075329719516e-06	0	0	4.18807163905942e-06	0	4.00125465428551e-06	8.77641539703342e-06	1.8786152860913e-05	0	6.33064716939883e-06	0	0	0	1.91502615888184e-05	0	2.41787681401208e-05	4.93842085499078e-06	0	0	6.81831464249304e-05	0	1.59765754355795e-05	1.0262993146689e-05	1.30017144927511e-05	3.16951892296018e-05	1.8616056107479e-06	0	0	0	0	1.99874540288557e-06	0	0	0	0	1.84370608522568e-06	1.62871785988773e-05	1.04978610608089e-05	0	4.33488190968888e-06	0	2.15438309240149e-05	1.48849071912505e-05	1.05158552807996e-06	0	3.3915414955102e-05	0	0	0	0	0	1.54223753991241e-05
"Ruthenibacterium lactatiformans"	2.97359035462444e-06	0	0	1.40467250261269e-06	1.04999435022271e-06	0	0	0	0	2.84587551327398e-06	0	0	4.75370551344773e-06	0	0	0	0	2.43554631130422e-06	4.64633756313534e-06	0	0	1.26612943387977e-06	0	0	0	0	0	0	0	0	0	6.49363299285051e-06	0	0	0	0	0	9.91031222192266e-06	3.87744542728208e-06	0	0	0	2.92124328114045e-06	0	0	1.17689211560742e-05	0	0	2.68259412216802e-06	3.81740402211231e-06	0	2.52868111398518e-06	0	0	5.14205884788653e-06	0	0	0	0	0	0	0	0	9.81423889035168e-07
"Clostridioides difficile"	0.00504737226793952	0.00411345224325966	0.0138210901807215	0.00708496743567804	0.00499676157511752	0.010017956170825	0.00713608515487016	0.00565529443222658	0.00260218346501553	0.00277635484002114	0.00674914748855304	0.00338746555666295	0.00104168699501261	0.0224278435851696	0.00211798893831742	0.0085740296630644	0.0064399717358394	0.0039909905662593	0.0170716767264177	0.0179770064198323	0.0162590647622652	0.0109275411006716	0.0201180040200851	0.00559473070405644	0.00810699757027892	0.0126042515833699	0.0468256091292711	0.00828908618763691	0.00323782624936615	0.0197094509971659	0.0278705795010143	0.0103100338689344	0.00187813893304559	0	0.011882177680832	0.0251366480193188	0.0166524038315133	0.0201960664930482	0.00381385532227465	0.00345816645926505	0.0036840218037474	0.00358520309204229	0.00345952079310218	0.00603536725209729	0.0031214565098294	0.00285461720930111	0.00677743681459968	0.00499884030887239	0.010985222930278	0.00598640526992625	0.0113122889930989	0.0129146969294406	0.015402854821902	0.0136858641609056	0.0132659705581948	0.00134918423252659	0.00422691493609908	0.00963995794488546	0.00808747105894132	0.00996154632926026	0.00242052422426257	0.0068650873607553	0	0.00572450534132941
"Romboutsia hominis"	1.42732337021973e-05	0	0	1.40467250261269e-06	0.00015531839503679	9.45710851785317e-06	0	0	8.40646640680496e-06	0	0	0	1.37607264862961e-06	0	0	0	7.67005715151335e-06	0	0	0	1.02060763838458e-05	0	0	0	0	0	0	0	0	0	0	0	0	7.55256293318306e-05	0	0	0	9.85555911572419e-07	9.30586902547699e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68857053188225e-05	2.16507740963643e-06	0	0	0	0	0	0	0	0	0
"Fenollaria massiliensis"	2.49781589788453e-05	8.93653126553033e-06	0	5.27755525981625e-05	1.13076314639369e-06	4.93414357453209e-06	0	0	9.17069062560541e-06	0	0	0	2.3017942486168e-05	0	0	0	0	6.10626253762702e-05	0	6.03840627672204e-06	0.000102845846637216	0	0	0.000260849696423784	0	0	0	3.92904982276963e-06	0	3.38491742340086e-05	0	0	0.000182973329044132	1.74289913842686e-05	0	0	0	3.08807518959358e-05	5.11822796401234e-06	0	1.45473646466013e-05	0	0	1.35487836271572e-05	0	0	0.000133834452296288	3.46616744022428e-05	8.81423782998063e-06	0	0	0.000153165827475674	3.29380357320046e-06	0.00415679483693358	7.03650158131841e-06	1.16842836453329e-06	0	1.59601952729892e-05	0	3.75340856415232e-06	0.00690093523113296	0.000322385653838404	3.68804503438264e-05	9.16930319184285e-05
"Fenollaria sporofastidiosus"	1.6057387914972e-05	0	0	4.8160200089578e-06	0	0	0	0	0	0	0	0	6.63016821612447e-06	0	0	0	0	4.34918984161468e-06	0	5.36747224597515e-06	4.08243055353833e-05	0	0	0	0	0	0	0	0	0	0	0	3.90011177554386e-05	0	0	0	0	8.87000320415178e-06	0	0.000109362235894343	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000955206881914769	0	0	0	0	0	0	0.00213327230852593	0.000466307820730549	0	0
"Proteiniborus sp. MB09-C3"	2.97359035462444e-06	0	0	0	8.88456757880753e-07	0	0	0	0	0	0	1.52430087354165e-05	0	0	0	0	0	0	0	1.67733507686723e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9277795578621e-07	1.08568471963898e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.36699275486789e-06	0	0	0	0	0	0	2.69579482964524e-06	0	0	0
"Vallitalea guaymasensis"	1.6057387914972e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00089891980457719	0	0	0	0	4.20554764303462e-05	0	0	0	0	0	0	0	0	0	0	0	2.75408124178293e-05	0	0	0	0	4.45873974489859e-05	0	0	0	0	1.10622365113541e-06	0	0	0	0	3.84963292617804e-05	0	5.14205884788653e-05	2.8042280748799e-06	0	0	0	0	6.79939362588298e-05	0	0	5.32772968333377e-06
"Aristaeella lactis"	5.94718070924888e-06	1.1584392381243e-05	1.49100893480071e-05	3.63208175675567e-05	6.70381008219113e-06	0.000124587125256935	1.64501732477413e-06	0	2.29267265640135e-05	0	0	0	1.11336787025486e-05	0	7.90622166937235e-06	0	5.75254286363501e-06	1.13078935881982e-05	4.38820769851671e-06	9.72854344582996e-06	6.51618722968618e-05	7.17473345865201e-06	1.37569453467132e-05	7.06605506768224e-05	3.96365591767222e-05	0	1.12043091773096e-05	2.72011141576359e-06	1.18522100519779e-06	0	0	2.55107010433413e-05	7.74490281668285e-06	0	3.94730505641883e-06	7.80102869565067e-06	1.55368574654911e-05	4.18313731356294e-05	1.47342926236719e-05	0	9.04295640194133e-06	0	3.98211584113357e-05	0	6.74504407886306e-06	0	1.4035073649049e-05	3.89021983982619e-05	8.43101009824235e-06	1.98027833647076e-05	0.000106596882325993	7.5679813339985e-05	2.44976640756784e-05	4.19231304467317e-05	8.38967496234118e-06	4.7905562945865e-06	0	0	0	0	0.000251307984674706	0	0	1.02348491285096e-05
"Caldinitratiruptor microaerophilus"	4.7577445673991e-06	2.3168784762486e-06	0	3.01001250559862e-06	4.11920860471985e-06	4.11178631211007e-06	5.48339108258042e-06	0	0	2.84587551327398e-06	0	0	2.877242810771e-06	0	0	0	0	2.43554631130422e-06	8.00202580317753e-06	3.69013716910792e-06	0	4.85349616320577e-06	0	1.0566063652609e-05	0	5.63242987906422e-06	0	0	0	0	0	0	3.59584773631704e-06	0	0	0	0	2.13537114174024e-06	1.55097817091283e-06	0	0	0	4.30499009852277e-06	0	0	0	0	0	2.49098025629887e-06	0	0	3.25116143226666e-06	1.00872734429264e-05	5.24039130584146e-06	6.76586690511386e-06	2.33685672906658e-06	0	0	0	3.75340856415232e-06	1.49766379424735e-06	0	0	1.4020341271931e-06
"Moorella sp. Hama-1"	4.7577445673991e-06	9.92947918392258e-07	0	0	1.37306953490662e-06	2.46707178726604e-06	8.77342573212867e-06	0	0	0	0	0	0	0	0	0	1.05463285833309e-05	2.7834814986334e-06	1.29064932309315e-06	0	5.4955795913016e-06	6.11962559708554e-06	0	3.3018948914403e-06	0	3.75495325270948e-06	0	0	0	0	0	4.17447835254676e-06	0	0	3.15784404513506e-06	0	3.72884579171786e-06	2.24487735413718e-06	1.39588035382155e-06	0	0	0	7.68748231879067e-07	0	0	0	0	0	1.07303764886721e-05	0	7.3234499307934e-06	0	3.29380357320046e-06	0	0	0	0	0	0	0	0	0	0	3.50508531798274e-06
"Thermanaeromonas toyohensis"	3.56830842554933e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.24681649642526e-06	0	0	0	0	0	0	0	0	0	0	0	0.000190298824581435	0	0	0	1.16153483369218e-05	0	0	0	0	0	0	0	0	0	0	0	4.22258463467136e-06	0	0	0	0
"Parvimonas micra"	0.000201609426043537	9.92947918392258e-07	3.65719172686967e-06	4.01335000746483e-06	0	2.09701101917614e-05	4.38671286606433e-06	0	0	4.47209009228768e-06	0	1.64155478689101e-05	9.88270356743081e-06	0	0	0	1.53401143030267e-05	5.74093059093138e-06	0	1.20768125534441e-05	7.06574518881634e-06	2.32123729544624e-06	0	3.03774330012508e-05	1.18909677530167e-05	0	9.80377053014589e-06	1.32983224770664e-05	2.37044201039557e-06	0	0	5.10214020866826e-06	2.2128293761951e-06	1.88814073329576e-05	4.34203556206071e-06	0	0	3.59727907723933e-05	1.11670428305724e-05	1.65700357415671e-05	7.62753713902877e-05	1.26527823468381e-05	2.36774455418753e-05	1.90914678382669e-05	0	6.53828953115233e-06	0.000131077562829511	0.000109516141462406	1.34129706108401e-06	3.05392321768985e-05	1.70880498385179e-05	0.000181161939809081	7.22578158870851e-05	5.90999686158787e-05	2.9769814382501e-06	2.22001389261325e-06	5.52434737727662e-06	2.7930341727731e-05	0	1.78286906797235e-05	0.0123060038645717	0	0	5.73431958021977e-05
"Peptoniphilus sp. GNH"	7.90975034330101e-05	3.30982639464086e-06	0	2.50834375466552e-05	5.65381573196843e-07	4.23513990147338e-05	0	0	0	0	3.67858229540382e-06	1.05528522014422e-05	0	0	0	4.18807163905942e-06	8.62881429545252e-06	6.61076855925432e-06	0	0	0	0	0	1.98113693486418e-05	0	0	0	0	0	0	0	0	7.74490281668285e-06	7.11683814857634e-05	0	0	0	9.63107138031048e-05	0	3.14830679089775e-05	0.000167098107427177	1.63741889194375e-05	4.02824073504631e-05	1.78597602357981e-05	3.74724671047948e-06	0	0.000553884156507111	0.000106013099900477	2.68259412216802e-06	3.84126279725052e-05	1.05783165667016e-05	0.000305428554553495	4.89953281513569e-05	0.000352853014593325	9.20157899095485e-06	3.50528509359988e-06	0	3.59104393642256e-05	0	6.56846498726656e-06	0.00181247272379815	3.45413200541147e-05	0	0.000132772631845186
"Peptoniphilus equinus"	5.35246263832399e-06	1.82040451705247e-06	1.63167015506493e-05	2.18727575406833e-05	0	2.96048614471925e-05	0	0	0	0	0	0	8.75682594582477e-07	0	0	0	0	0	0	2.68373612298758e-06	1.02060763838458e-05	0	0	0.000125472005874731	0	0	0	0	0	0	0	0	5.80867711251214e-06	4.06676465632934e-05	0	0	3.72884579171786e-06	7.81326825452135e-05	3.56724979309951e-06	0	0.000169457139532031	1.19085010323182e-05	3.05961796287869e-05	0	0	0	0.000458395530430546	0.000200963963289599	1.34129706108401e-06	0	0	0.00021493789468874	0.000135663534671194	0.00030365156288848	6.76586690511386e-06	0	4.73515489480853e-06	5.38656590463384e-05	0	4.6917607051904e-06	0.00139462452520314	9.78670734866584e-05	0	0.000180301588757032
"Anaerococcus vaginalis"	1.84362601986715e-05	0	1.91299259559337e-05	0.000113577805211255	2.01921990427444e-06	0.000599087265674438	0	0	0	0	0	0	0	0	0	0	0	7.41101949011142e-05	0	2.44890921222616e-05	7.53679486807076e-05	0	0	0	0	0	0	0	0	0	4.18261287826505e-05	0.000121059872223856	4.19054563116947e-05	0.000123455355638569	0	0	0	0.000974386277907932	0	0	0.000231185146275717	0	0.000226319479465197	0	0	0	0.00272305491423066	0.0012891192947898	0	0	0.000116361482233717	0.000348957993729955	3.70552901985052e-05	0.000267259956597915	0.000158862554932073	0	6.78705534922556e-05	0	0	0	0.00135239040620536	0	0	0.000404486845695208
"Keratinibaculum paraultunense"	1.66521059858969e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000536996634350042	0	0	0	0	0.000106265177051678	0	0	0	0	0	0	0	0	0	0	0	8.4867314607625e-06	0	0	3.9317201747571e-06	0	1.99874540288557e-06	0	0	0	2.58145104616436e-05	2.39681791079339e-06	0	1.43152650829212e-06	0	0	2.51152522456535e-05	7.8605869587622e-06	2.89579103538873e-05	0	0	0	0	0	6.6196739705733e-05	5.4690423419015e-05	0	0
"Acidilutibacter cellobiosedens"	2.97359035462444e-06	1.82040451705247e-06	1.68793464317062e-06	9.83270751828884e-06	1.69614471959053e-06	4.11178631211007e-06	6.30589974496748e-06	5.88970467842801e-06	0	0	5.2551175648626e-06	0	7.50585081070695e-07	0	0	4.18807163905942e-06	5.75254286363501e-06	1.40913750868316e-05	2.06503891694904e-06	4.69653821522826e-06	3.92541399378685e-06	1.47715100619306e-06	0	0	0	2.25297195162569e-06	0	1.81340761050906e-06	1.18522100519779e-06	0	0	0	7.19169547263408e-06	0	2.3683830338513e-06	0	7.45769158343572e-06	1.80685250454944e-06	9.30586902547699e-07	0	2.75220412232997e-06	2.90269712662756e-05	8.77910480805894e-05	0	0	0	0	0.000121868972233418	2.87420798803716e-06	1.90870201105616e-06	0	1.69782874796148e-05	8.23450893300115e-06	5.53152415616599e-06	2.43571208584099e-06	5.72529898621313e-06	0	0	7.63112951400389e-06	2.3458803525952e-06	0.000131494881134918	0	0	2.9442716671055e-06
"Ezakiella coagulans"	2.97359035462444e-05	2.97884375517678e-06	7.0330610132109e-06	0.00140266582760896	4.52305258557474e-06	2.79601469223485e-05	6.30589974496748e-06	0	2.17803902358128e-05	7.72451925031508e-06	5.78062932134886e-06	0	4.50351048642417e-06	0	5.27081444624823e-06	8.37614327811884e-06	0	7.30663893391267e-05	3.35568824004219e-06	0.000327751274019858	0	3.16532358469942e-06	0	0.000647831777700587	0	0	0	0	0	0	4.05190622581927e-05	8.81278763315426e-06	1.56281074693779e-05	7.55256293318306e-05	1.26313761805403e-05	1.04013715942009e-05	9.32211447929465e-06	0.00138875778561794	3.56724979309951e-06	0.000182270393157238	1.2188332541747e-05	1.19085010323182e-05	2.33699462491236e-05	0.000197689070196248	0	1.04612632498437e-05	5.31327788142568e-05	4.0561533874965e-05	7.47294076889662e-06	1.07364488121909e-05	0.000120430065528603	0.00031229211757717	1.3998665186102e-05	0.00229674705621018	2.19214087725689e-05	3.6922336319252e-05	6.31353985974471e-06	0	9.15735541680466e-06	0	0.0264457472788198	0.00276330560432918	0	1.28987139701765e-05
"Erysipelothrix larvae"	0.00021409850553296	0	0	0	0	0	0	0	0	0	0	0	3.37763286481813e-06	0	0	0	0	1.56570834298129e-06	0	0	0.00118076452933109	1.26612943387977e-06	1.52854948296814e-05	0	0	0.000593282613928098	0	0	0	0	0	0	0	7.26207974344525e-06	0	0	0	3.28518637190806e-07	5.27332578110363e-06	0	0	0	9.2249787825488e-07	0	0	0	0	2.39681791079339e-06	0	0	0	1.44496063656296e-06	7.06109141004849e-05	0	0.000105276889043572	9.34742691626633e-07	0	0	0	0	2.09672931194629e-06	0	0	2.9442716671055e-06
